"" "log2FoldChange" "padj" "log2FoldChange" "padj" "padj" Amb&Conserved
"ENSMUSG00000042453" 0.596389733180336 8.03226270461971e-05 0.549813900027393 8.08011673275277e-05 0.627865926932416 CIS_ONLY
"ENSMUSG00000042462" 0.430060865023877 0.00279140072829828 0.98682811866121 0.000648194499226995 0.394018680749217 CIS_ONLY
"ENSMUSG00000042632" 0.256570586795285 0.0470710364631745 0.58715545881412 1.24575075874786e-05 0.246376317851835 CIS_ONLY
"ENSMUSG00000042650" 0.328856763511855 0.000257867568008845 0.330180849476859 0.00327057907243971 0.718062153155781 CIS_ONLY
"ENSMUSG00000042700" 0.30942724579898 0.0100760372465209 0.409942149311472 2.709484020823e-05 0.910803376626163 CIS_ONLY
"ENSMUSG00000042770" 0.296665996251494 0.00158900919874784 0.330322608703823 0.0118492235594826 0.942742314925125 CIS_ONLY
"ENSMUSG00000043998" 0.405221006897992 0.00233909282561294 0.535076957561261 0.0351533598350011 0.981889440077972 CIS_ONLY
"ENSMUSG00000044026" 0.551330013398433 0.000288530828724137 0.580315391886888 0.0035228740205451 0.92335726326786 CIS_ONLY
"ENSMUSG00000044749" -0.501305868326167 3.12460111381672e-10 -0.47824788255877 5.96014652430387e-09 0.799938387960354 CIS_ONLY
"ENSMUSG00000045973" 0.496602972576262 0.00331666306335629 0.947045456131801 1.40780871317419e-06 0.177860889834835 CIS_ONLY
"ENSMUSG00000046062" -0.833505202220957 1.92766521284888e-10 -0.914816749747683 1.70308500740335e-08 0.670779622929715 CIS_ONLY
"ENSMUSG00000046230" 0.557326545702356 2.61281128268249e-05 0.435550805409374 0.00366590346602981 0.607727285180869 CIS_ONLY
"ENSMUSG00000046324" 0.334921678695135 0.00375229740288899 0.606354222723029 0.00012776704683506 0.624847961304881 CIS_ONLY
"ENSMUSG00000046329" 0.337478745812737 0.00675762061578344 0.914300041236459 0.00591203804475519 0.0765128624656286 CIS_ONLY
"ENSMUSG00000046402" -0.944714247762256 3.04355242111215e-10 -0.752147937556817 0.000863152303863237 0.918643529158945 CIS_ONLY
"ENSMUSG00000046603" 0.379485578124693 0.0026321315522553 0.70634493735311 2.88669871859635e-05 0.365994293205162 CIS_ONLY
"ENSMUSG00000046756" -0.456735923852034 0.000237370824606977 -0.334263903264455 0.0162567757269984 0.872153606647116 CIS_ONLY
"ENSMUSG00000046798" -0.402314361898213 7.93133184120508e-05 -0.342621269872834 0.00072770928625921 0.973119744748054 CIS_ONLY
"ENSMUSG00000047881" -0.890617042054893 3.01957194492359e-14 -0.76205880102417 0.000775349412161033 0.931707058442793 CIS_ONLY
"ENSMUSG00000048058" -0.773313440882467 0.000338131806940163 -1.00363684849186 0.0113810773934395 0.764475152478259 CIS_ONLY
"ENSMUSG00000048371" 0.375264792733968 0.0249307682757165 0.209418460701478 0.0346580261615159 0.216840331339494 CIS_ONLY
"ENSMUSG00000048379" 0.771258643023056 2.68162561824524e-09 0.597092928999603 2.68848655177538e-05 0.507099033641927 CIS_ONLY
"ENSMUSG00000048546" 0.568910465755058 0.00360942635680339 0.429022057613585 0.0305552653323481 0.66678809936012 CIS_ONLY
"ENSMUSG00000049091" 0.292472781367438 0.034690747878085 0.262927310787734 1.66911983367409e-15 0.0606813190508113 CIS_ONLY
"ENSMUSG00000049313" 3.00022611698089 8.86747623880414e-54 2.57104767854909 0.000269369186786955 0.954878175254871 CIS_ONLY
"ENSMUSG00000049404" 5.13236587360057 4.31176587095837e-133 5.47945352109561 1.17511465620722e-29 0.861963485271536 CIS_ONLY
"ENSMUSG00000049555" 1.80813833529854 5.93699946748329e-25 2.39192915416045 5.65562427712633e-10 0.680978731082307 CIS_ONLY
"ENSMUSG00000049882" -1.61243486122855 1.6203618493574e-26 -1.75610283351181 0.000829749062005938 1 CIS_ONLY
"ENSMUSG00000049957" -1.6744403707513 2.04399577718398e-63 -1.69810595615983 6.61961974192257e-15 0.988058056980143 CIS_ONLY
"ENSMUSG00000049971" 0.891760930001471 0.0027852756277931 1.14764556290009 6.2713173429584e-26 0.471221846070976 CIS_ONLY
"ENSMUSG00000050144" -0.925639745566603 1.31724428869724e-10 -0.705643452718495 1.14529985932489e-17 0.347592092276315 CIS_ONLY
"ENSMUSG00000050530" -1.39762599566652 5.31062560376003e-18 -1.4198462317852 4.21074081034251e-12 0.982901877036648 CIS_ONLY
"ENSMUSG00000050912" 0.405701467154729 0.000688502090151059 0.282952880210334 0.0048339719626066 0.399516093051872 CIS_ONLY
"ENSMUSG00000051344" 0.465883637472436 0.0202108770767364 1.25454825114342 0.0162567757269984 0.575329201874483 CIS_ONLY
"ENSMUSG00000051469" 0.309732406073939 0.0112243402322881 0.372661750275215 0.0297453519416008 1 CIS_ONLY
"ENSMUSG00000052593" -0.489320198871763 1.56717734438151e-07 -0.414450843931549 0.000378333638720916 1 CIS_ONLY
"ENSMUSG00000052707" 0.764283632593857 4.08912570667194e-08 0.777154588170104 2.41616025251447e-06 0.995750565970796 CIS_ONLY
"ENSMUSG00000052957" 0.467970348674679 0.00395203605809963 0.555406307400387 0.0340410727118317 0.956259444026356 CIS_ONLY
"ENSMUSG00000053175" 0.430987643431155 0.00224287640513146 0.45271278832797 0.0041152711338499 0.964088341502686 CIS_ONLY
"ENSMUSG00000053838" -0.349427732960251 0.00097226375673646 -0.330478989799159 0.04796524710059 0.945118950366368 CIS_ONLY
"ENSMUSG00000054065" -1.45163761712368 4.30295037473598e-09 -1.96714116439748 0.00014130873744029 0.579188574113298 CIS_ONLY
"ENSMUSG00000054309" -0.219088358169197 0.031452096072687 -0.264686783767414 0.0289751733752898 0.688509243201133 CIS_ONLY
"ENSMUSG00000055024" 0.350245761130908 0.00116038348026184 0.712715967709691 0.031149782142422 0.477258099865131 CIS_ONLY
"ENSMUSG00000055254" 3.27760676430276 1.30214912238331e-06 2.92078588212834 9.60454297578735e-11 0.606468817009244 CIS_ONLY
"ENSMUSG00000055401" 1.00006032970798 2.66671266316355e-10 0.81690408387046 0.0337271828024435 0.674282846330191 CIS_ONLY
"ENSMUSG00000055900" 0.674285670013697 5.57024894816863e-06 0.644454225042027 0.0300758474222972 0.853523965515927 CIS_ONLY
"ENSMUSG00000055917" 0.467085673546215 2.49803099679766e-05 1.12140754644595 0.000453227560874949 0.276008118049801 CIS_ONLY
"ENSMUSG00000056091" -0.918867764637332 2.26783317308548e-05 -0.767937706487515 0.004086774489572 0.964316511764228 CIS_ONLY
"ENSMUSG00000057181" 0.464206241726944 3.81003997815555e-06 0.435215582266568 0.0301694957177001 0.948913528289505 CIS_ONLY
"ENSMUSG00000057440" -0.416399554363661 0.0307358023178349 -1.0846839266628 2.09570418052462e-07 0.0888287540082426 CIS_ONLY
"ENSMUSG00000057738" -0.257391657950136 0.00550729296031835 -0.307558174136268 3.26711879029467e-07 0.444482018376048 CIS_ONLY
"ENSMUSG00000057897" -8.11567300921823 4.28788200242407e-55 -5.00250057266954 1.08912477593232e-06 1 CIS_ONLY
"ENSMUSG00000058013" 2.07794530690631 3.53075697906633e-50 2.03940042475881 1.84488582581465e-17 0.924435478835526 CIS_ONLY
"ENSMUSG00000058291" 0.377681922828755 0.0150862687117829 0.425561047504212 0.0167545617266555 1 CIS_ONLY
"ENSMUSG00000060224" -0.534424973338406 0.000467735343672609 -0.460152382168302 9.27787603647713e-05 0.977436267783567 CIS_ONLY
"ENSMUSG00000060675" -2.22531297975595 4.50468302691423e-27 -1.72138732381605 0.00126136479332775 0.638375818794041 CIS_ONLY
"ENSMUSG00000061207" 0.582197987036957 0.000195386450638954 1.10151798397354 2.92248671538296e-06 0.404957104331207 CIS_ONLY
"ENSMUSG00000061536" -1.04949173810857 3.01342653737476e-09 -0.920607363157411 0.0255531078897974 1 CIS_ONLY
"ENSMUSG00000061981" 0.375434732467371 0.0125429183484423 0.409602161289444 0.00889426598091137 0.973908259589565 CIS_ONLY
"ENSMUSG00000062054" -2.24803856699252 5.93445313145567e-81 -1.76363562894716 7.26057782825285e-52 0.0879006260377929 CIS_ONLY
"ENSMUSG00000062110" -0.699034428594127 5.92655727036201e-06 -0.772815539474654 0.0100340098490281 0.945138440776385 CIS_ONLY
"ENSMUSG00000062198" -0.596472642384271 0.00560317651716405 -2.07159291547963 0.00446712639004808 0.119796221376233 CIS_ONLY
"ENSMUSG00000062866" 0.452122634524288 0.00177124745454079 0.902857182080603 1.14085697808854e-05 0.60242766754357 CIS_ONLY
"ENSMUSG00000063019" -0.832147873905291 7.86676295566395e-07 -1.12117538938226 0.000274592064216871 0.65115997981426 CIS_ONLY
"ENSMUSG00000063428" 6.89674465066134 1.42387149387898e-43 4.6720071275005 1.31691850928074e-06 0.454545926672033 CIS_ONLY
"ENSMUSG00000063576" 0.328715499069834 0.00901433737443193 0.434635376365409 0.0128908996498791 0.966041064144885 CIS_ONLY
"ENSMUSG00000063894" 0.375735932527979 0.00901433737443193 0.439647452712177 0.0423579789238755 0.972525155297034 CIS_ONLY
"ENSMUSG00000063952" 0.742155590234541 2.39389230900194e-19 0.37251953535159 0.0422652640771127 0.0665558149958876 CIS_ONLY
"ENSMUSG00000067889" -0.772928948191815 2.28776637841356e-10 -0.680289928192255 2.30616586268845e-16 0.894090000700152 CIS_ONLY
"ENSMUSG00000068015" 1.17555368309074 1.92924014362947e-17 1.39086645137081 7.82088129963651e-14 0.809881710841084 CIS_ONLY
"ENSMUSG00000069520" -1.06866274322411 8.5875594535312e-21 -1.22607306208236 9.04263237155042e-61 0.0712541963389291 CIS_ONLY
"ENSMUSG00000069833" -0.492873496746974 0.000226311540787507 -0.404006259610256 0.00969577473289925 0.959090347114253 CIS_ONLY
"ENSMUSG00000070407" -1.10378642042723 2.87547592206201e-39 -1.17395954407972 3.79510354291991e-17 0.606219335238276 CIS_ONLY
"ENSMUSG00000070923" -0.362529035540682 0.002472828643612 -0.402335512100643 0.00310877921697296 0.802984626069832 CIS_ONLY
"ENSMUSG00000071256" -1.67042454709324 5.76615774603361e-22 -1.72404671131822 8.17118917980069e-05 1 CIS_ONLY
"ENSMUSG00000071369" 0.397007833014122 0.00423818323646336 0.735403120941737 0.00908668303852548 0.21415926867085 CIS_ONLY
"ENSMUSG00000071657" -0.368178600024489 0.0121818472921974 -0.386338684604153 0.0108581769918892 0.931764171103532 CIS_ONLY
"ENSMUSG00000071856" -0.414228279775269 0.0208199553968222 -0.641204768491243 1.43793778859463e-05 0.208479777090433 CIS_ONLY
"ENSMUSG00000072568" 1.01739751560222 1.98131318043782e-06 0.608360799087191 0.0324612816006802 0.0829215905018202 CIS_ONLY
"ENSMUSG00000072946" 0.527612543488371 3.04732015996993e-06 0.70481296124642 4.80937376176146e-18 0.642167729936364 CIS_ONLY
"ENSMUSG00000073436" -0.765538791008565 0.00185518255444141 -2.02111536028667 2.3288486413698e-05 0.193232756424183 CIS_ONLY
"ENSMUSG00000073616" -0.889385988171221 6.3113242897286e-07 -0.581084677248126 0.0402307797004674 0.564273818209356 CIS_ONLY
"ENSMUSG00000073684" -0.852375175820919 2.02669086413048e-05 -0.992278056136582 0.00616244332231874 0.868960839783849 CIS_ONLY
"ENSMUSG00000074264" -0.412240890258433 0.000102356282896758 -0.313051812481143 3.61012608706394e-07 0.708733150010576 CIS_ONLY
"ENSMUSG00000074733" 0.940838245390527 4.81890531801765e-07 0.991884379427636 0.0351046581697302 1 CIS_ONLY
"ENSMUSG00000075595" -0.361784495715201 0.000902554134521918 -0.521342953948923 1.39422581853586e-08 0.0748776767304705 CIS_ONLY
"ENSMUSG00000078515" 0.229384824848958 0.0108829689935199 0.236889016510965 0.0107720584203368 0.743144260021646 CIS_ONLY
"ENSMUSG00000078670" -0.371957037631845 0.0138835516274103 -0.933864295308534 0.0221307067055372 0.366013487716935 CIS_ONLY
"ENSMUSG00000078853" -0.668159401601164 0.00383889380388396 -0.458493890258135 0.0451576208058211 0.669450498081082 CIS_ONLY
"ENSMUSG00000079017" -1.58627169011776 5.51695687482117e-08 -2.4910348844642 8.51753550771474e-07 0.589903380413737 CIS_ONLY
"ENSMUSG00000085028" -0.867504602892702 0.000124409133021035 -1.05724733257228 0.0140948359694338 0.949060086129168 CIS_ONLY
"ENSMUSG00000085133" -0.903983131783018 0.000118724884661903 -0.955427416344871 0.0179061907891276 0.989205006977785 CIS_ONLY
"ENSMUSG00000085687" 1.29520549886865 3.67645957799381e-06 1.41575681487148 3.19222096014509e-09 1 CIS_ONLY
"ENSMUSG00000085829" -0.493707461468496 0.0108497628573325 -1.0997857624525 0.00018104022160886 0.417658850491272 CIS_ONLY
"ENSMUSG00000086784" -0.411552325262752 0.000107422793991473 -0.568164323116426 0.000713932607931476 0.365386770154783 CIS_ONLY
"ENSMUSG00000090523" -1.28086688046471 9.69547619779179e-16 -0.797418610898078 0.0115275922561406 0.369877120874065 CIS_ONLY
"ENSMUSG00000097121" -0.896320974299111 1.6975953849225e-10 -0.780021152731492 0.0479314808327693 1 CIS_ONLY
"ENSMUSG00000097124" -0.675512217268259 0.00470487793392072 -1.02794487462235 0.000105236562677843 0.578606145924949 CIS_ONLY
"ENSMUSG00000097162" -0.674769569575362 4.96520100542491e-05 -0.951525929995905 0.049400364958776 0.812852442881396 CIS_ONLY
"ENSMUSG00000097440" 2.38556644786594 8.12962284948353e-08 3.26183449375803 0.00143351350185508 1 CIS_ONLY
"ENSMUSG00000097589" 1.0182725500228 3.3099853522815e-07 2.37691428457194 0.00106483087669855 0.141019417587957 CIS_ONLY
"ENSMUSG00000105802" -1.12675284033349 5.18366737808644e-11 -1.10327657894898 0.000737308095352201 1 CIS_ONLY
"ENSMUSG00000106951" -0.747590776252266 4.39414652073491e-07 -1.09347278868131 3.08595136308582e-06 0.383663852001193 CIS_ONLY
"ENSMUSG00000107096" 0.537814608179081 0.0312601898628481 1.18960042032423 0.00656978274374703 0.638112327226758 CIS_ONLY
"ENSMUSG00000109674" 5.31280611775929 4.10896162241222e-10 3.78589600236687 0.000631942280880944 1 CIS_ONLY
"ENSMUSG00000110613" -3.70277203269869 2.10230745891977e-35 -3.51259130164584 1.16887131168792e-05 0.771862444088752 CIS_ONLY
"ENSMUSG00000114995" 0.767131149725215 0.00138686790541847 1.37215320773369 0.00105563313973758 0.532346971530721 CIS_ONLY
"ENSMUSG00000115099" 2.52472045793534 4.87896303187784e-32 2.67145826948628 4.57946882957621e-07 1 CIS_ONLY
"ENSMUSG00000116262" 4.05367054734909 2.28300228561042e-67 4.15294755127375 1.61372073367409e-08 1 CIS_ONLY
"ENSMUSG00000118049" -0.885744561815599 0.000630299526361772 -1.0023920727611 0.0178782565295666 0.808090817231455 CIS_ONLY
"ENSMUSG00000000120" 0.488065746158545 0.00181675139028914 -0.620627978526792 0.0245459003178044 0.000112761663713191 Cis&Trans
"ENSMUSG00000001105" -0.083919070737642 0.592735028419764 -0.599130495296566 0.003770103850326 0.0123912988493608 Cis&Trans
"ENSMUSG00000001249" -0.241043293276485 0.03036756712291 -4.70246261281234 0.00644928112969406 1.2906391684442e-192 Cis&Trans
"ENSMUSG00000001435" -0.20038426173512 0.107647843098346 0.774289854883471 2.33521578245292e-20 1.18825316093961e-118 Cis&Trans
"ENSMUSG00000001467" 0.650005477311426 0.329071842917073 -0.29212214376947 0.00119666595797062 1.18191702579411e-24 Cis&Trans
"ENSMUSG00000001576" 0.436395915789658 4.03788619217417e-05 0.201665270216217 0.0115266353946753 0.0063023459889676 Cis&Trans
"ENSMUSG00000001663" -0.80543350156834 1.79292386370644e-05 -0.569659220829712 7.07396452804826e-17 0.0273283561067641 Cis&Trans
"ENSMUSG00000001666" 0.718639443173805 0.000326742821424868 -0.675009170081627 0.00667293382481474 6.57729228227354e-14 Cis&Trans
"ENSMUSG00000001794" 0.0386272594926791 0.93171106854593 -0.373290344472353 0.00694763166749532 0.0123217067585832 Cis&Trans
"ENSMUSG00000002032" 0.841751119175116 1.75745885601114e-07 0.381687818269937 0.0223143777801151 0.0101046297556549 Cis&Trans
"ENSMUSG00000002222" 0.177324925676031 0.0816330702331386 5.26754028742098 0.0147131065325427 9.75829924096921e-49 Cis&Trans
"ENSMUSG00000002280" -0.124802524280491 0.365272117420379 0.475688421454182 0.0100099877462556 0.048277993794959 Cis&Trans
"ENSMUSG00000003435" 0.0340288196443876 0.811293368401402 -0.487792694305813 0.000380165333101945 8.0617406233495e-05 Cis&Trans
"ENSMUSG00000003437" 0.30887028187944 0.0176432690880687 -4.45318952334825 0.0414714821078233 6.23438026086101e-24 Cis&Trans
"ENSMUSG00000003477" -0.521786293009473 0.101160718134048 0.295547784108402 0.000150256302523578 7.80197853627866e-39 Cis&Trans
"ENSMUSG00000003721" 0.0185781745758351 0.934271060653345 0.239734679324466 0.000882879927048481 0.0188197244705805 Cis&Trans
"ENSMUSG00000004098" -1.67506738748276 5.82120105985726e-21 -2.77826761092538 7.67993116980494e-28 0.000164264575135926 Cis&Trans
"ENSMUSG00000004460" 0.0759059423815358 0.67435128589175 0.413491548843751 3.94234750161376e-05 0.0271051071519645 Cis&Trans
"ENSMUSG00000005621" 0.0427753054126456 0.699698425311785 -0.327594203263865 0.0191658342863312 0.0148892562562236 Cis&Trans
"ENSMUSG00000006262" 0.909795697731691 1.21615034229194e-09 0.600168122928079 1.79316304323743e-13 0.0125648736706574 Cis&Trans
"ENSMUSG00000007594" -1.60229159414735 4.35413511813062e-32 -0.859405296980354 5.69838127249749e-06 0.0240284798876366 Cis&Trans
"ENSMUSG00000008540" -0.104000444958331 0.595459674847016 -0.338729078041288 3.97872301477337e-35 5.35621811522892e-54 Cis&Trans
"ENSMUSG00000008575" 0.035633689994704 0.799744057056803 -0.600373255093897 0.0162567757269984 0.000261733851236449 Cis&Trans
"ENSMUSG00000009291" 0.220812803619881 0.0321513782048695 0.461000583551804 2.40102068719307e-19 0.0174088300782639 Cis&Trans
"ENSMUSG00000010122" 0.297815279765216 0.105195716024465 1.53888225643618 7.13896036951893e-32 2.95827694069434e-32 Cis&Trans
"ENSMUSG00000010406" -1.02588570419834 0.00299906973212165 0.742990239703457 0.0157955646308402 1.00218004695533e-12 Cis&Trans
"ENSMUSG00000010608" 0.355469678350766 0.127805105697482 -2.88162220474538 0.0381408220297833 2.6411554859683e-61 Cis&Trans
"ENSMUSG00000010651" -1.07178613192512 1.10985414549813e-07 -0.427386442767216 3.53491232106351e-26 1.68143506482065e-65 Cis&Trans
"ENSMUSG00000015568" -2.57421766042405 6.48705500130027e-21 -1.31692183205493 2.2421595929408e-46 9.20956500184953e-13 Cis&Trans
"ENSMUSG00000015656" 0.105900407881178 0.712326707780128 -0.308841680431805 3.27603328905458e-09 6.93816878792771e-23 Cis&Trans
"ENSMUSG00000015882" 0.341260433682523 0.0456934917605979 2.12078413419093 0.0477694113782311 6.44710226479103e-05 Cis&Trans
"ENSMUSG00000015970" -0.263380765047925 0.0106851118504063 -0.906546414656355 4.17414893215986e-12 6.39159563318354e-12 Cis&Trans
"ENSMUSG00000016194" -0.927662462203674 4.24457076680151e-24 -0.685935089168464 3.63626420772741e-21 1.85427041291338e-05 Cis&Trans
"ENSMUSG00000017707" -0.315107054543905 0.00502981861783446 -0.594360324888012 8.02971624475534e-36 3.33240919189222e-08 Cis&Trans
"ENSMUSG00000018042" -0.353020867390066 0.0209735624493892 -0.456420627086374 2.40366203111175e-09 0.00266631733400254 Cis&Trans
"ENSMUSG00000018501" 0.435044324605071 0.000348562537607061 0.854567465386603 1.60758649028937e-07 0.0320135485826425 Cis&Trans
"ENSMUSG00000018604" 0.769634728142433 2.34822496881159e-05 -0.423447691891455 0.0233838363832416 4.360693601821e-15 Cis&Trans
"ENSMUSG00000018661" 0.0477426663838852 0.75874941602085 -2.4433207555581 0.0233838363832416 1.0747527545352e-16 Cis&Trans
"ENSMUSG00000019055" -0.185617469005078 0.185731141631423 -0.72326819235333 0.00185577853015404 0.00864352883935751 Cis&Trans
"ENSMUSG00000019179" -0.293820931007828 0.0804350407615449 -1.06961680836899 1.71764429611028e-15 2.26238901216269e-14 Cis&Trans
"ENSMUSG00000019194" -0.41278795996449 0.0114689615743972 -2.98394582885054 0.0277615543231839 0.000188721291325778 Cis&Trans
"ENSMUSG00000019235" 0.533678487857146 0.159588420659247 -1.67538773736786 0.0227520648412251 0.000271706330193545 Cis&Trans
"ENSMUSG00000019838" -0.000823732898544068 0.997007435596826 -0.225206577724281 0.0136889901496488 0.000832712011973846 Cis&Trans
"ENSMUSG00000019877" 0.458191351537832 0.000127919671413285 0.229941918625932 1.01886843101928e-05 5.17001480617993e-06 Cis&Trans
"ENSMUSG00000019923" -0.0528050456650927 0.708707210859608 0.56209313187273 0.00591203804475519 0.0153839087338146 Cis&Trans
"ENSMUSG00000019944" -0.186336217830664 0.101171905049858 0.466585120545329 0.0219530039076496 0.000319365952479879 Cis&Trans
