"" "log2FoldChange" "padj" "log2FoldChange" "padj" "batpvals_coldmale_adj" Amb&Conserved
"ENSMUSG00000021193" -0.0567986700750193 0.668557076672478 -0.135542240705357 0.478294610743325 0.820841192890091 Amb&Conserved
"ENSMUSG00000021209" 0.0333589602991782 0.947776683186571 -0.167235985863722 0.873642009137323 1 Amb&Conserved
"ENSMUSG00000021218" 0.0441143198412568 0.787180640816597 0.12904076555976 0.268408419737361 0.700426393809189 Amb&Conserved
"ENSMUSG00000021221" 0.0369150404926346 0.899970407232567 0.0168722552680138 0.987214171907702 1 Amb&Conserved
"ENSMUSG00000021223" -0.730203393636036 1.75106940489531e-05 -0.767741905307952 0.0505529698404702 1 Amb&Conserved
"ENSMUSG00000021234" 0.273884393485385 0.0543965897104852 -0.871485809347067 0.0578225775106613 0.0716224925118318 Amb&Conserved
"ENSMUSG00000021235" 0.231667452400007 0.276906692462616 -0.0678743475465638 0.70708192188998 0.0355744796836547 Amb&Conserved
"ENSMUSG00000021242" 0.187499104897399 0.0897829487968235 0.166199932834025 0.568560182193733 1 Amb&Conserved
"ENSMUSG00000021244" -0.0701073405081447 0.854637006088197 -0.463770241438774 0.30867725824405 0.397317311226038 Amb&Conserved
"ENSMUSG00000021248" 0.0126256290075112 0.941476765855982 0.0831751035770706 0.673928383508652 0.936967450684854 Amb&Conserved
"ENSMUSG00000021257" 0.00173955554674406 0.994532927830952 -0.284763695686344 0.636668363401909 0.902423680173424 Amb&Conserved
"ENSMUSG00000021262" -0.318647586320259 0.0544526280730106 0.320949551144775 0.455623336011869 0.468050888428775 Amb&Conserved
"ENSMUSG00000021271" 0.000790340057886573 0.997705090164806 -0.269467005753951 0.752583392975527 0.818841701132713 Amb&Conserved
"ENSMUSG00000021275" 0.120233214989616 0.40130398200327 0.060815327408266 0.91057636907003 0.946389057794633 Amb&Conserved
"ENSMUSG00000021277" -0.0187700307347181 0.907601623840021 0.0857883295897803 0.803314971465851 0.881822890075335 Amb&Conserved
"ENSMUSG00000021279" -0.0877755521383262 0.388693376278006 0.075020807607262 0.733247087237318 0.614050752038841 Amb&Conserved
"ENSMUSG00000021281" -0.485031006063622 0.093745528969466 -0.128785395670771 0.871120514406118 0.994219633352775 Amb&Conserved
"ENSMUSG00000021285" 0.0630206267125017 0.816215827073056 0.0299966714545134 0.961176116111357 1 Amb&Conserved
"ENSMUSG00000021288" -0.188667783939247 0.0513520213434297 -0.368626241396373 0.0949387764192091 0.640454938737576 Amb&Conserved
"ENSMUSG00000021302" 0.114392841535393 0.436424046905779 0.647242264110523 0.158116932588865 0.485171275294999 Amb&Conserved
"ENSMUSG00000021311" 0.321256565591185 0.000596617659261714 0.16051825025648 0.660813747109673 0.915408246391463 Amb&Conserved
"ENSMUSG00000021326" 0.296532038901743 0.0161729310054178 0.074628166770733 0.87197138662592 0.877901314076459 Amb&Conserved
"ENSMUSG00000021327" -0.304322152993093 0.000184395988933194 0.166307709797205 0.61219031642528 0.133876648849038 Amb&Conserved
"ENSMUSG00000021338" 0.0152679823954932 0.968161312928123 -0.120770324569552 0.739806214740418 0.994219633352775 Amb&Conserved
"ENSMUSG00000021356" 0.493106847320435 0.0202155791093787 0.568565977701677 0.0502166590002004 0.843164488758761 Amb&Conserved
"ENSMUSG00000021360" -0.223875876792672 0.3128136062691 0.233219456736707 0.803314971465851 0.737597301029362 Amb&Conserved
"ENSMUSG00000021365" 0.447242364411582 0.000498347838883839 -0.00510016347934464 0.989932754370174 0.266514158402234 Amb&Conserved
"ENSMUSG00000021366" 0.115508023570081 0.470051498257707 0.29477771430649 0.132624904938743 0.708798100237279 Amb&Conserved
"ENSMUSG00000021392" 0.145778526924411 0.483229974243109 0.191772332162906 0.501394092431473 0.994725267880777 Amb&Conserved
"ENSMUSG00000021408" -0.426102085545786 0.0001471176671809 -1.04487270182192 0.17505409586213 0.233975445942594 Amb&Conserved
"ENSMUSG00000021411" -0.175740312513691 0.225751204074171 -1.89811520930326 0.310087840313169 0.0311566275812089 Amb&Conserved
"ENSMUSG00000021413" -0.0612940057705711 0.651384843026117 -0.197791560647053 0.503718923233475 0.552255211343143 Amb&Conserved
"ENSMUSG00000021417" -0.110294934839482 0.381564354863858 -1.57847868178182 0.372246185039631 0.000541601065908331 Amb&Conserved
"ENSMUSG00000021418" 0.372426730889404 0.0246429333226456 -0.441140433105414 0.530594588334921 0.0590028134030221 Amb&Conserved
"ENSMUSG00000021427" -0.0972366193239366 0.525447618782114 -0.170898323741876 0.732929077320602 0.997648146469987 Amb&Conserved
"ENSMUSG00000021428" 0.323834238545013 0.00402790316811858 -0.311561359330019 0.66392805635425 0.435938797647314 Amb&Conserved
"ENSMUSG00000021431" 0.207855638130148 0.0889332404843835 -1.57157397266509 0.46520225044339 0.000149087193741557 Amb&Conserved
"ENSMUSG00000021432" -0.370149049274779 0.0256539607811696 -1.36593040836072 0.390954928612698 0.642146233745042 Amb&Conserved
"ENSMUSG00000021453" -0.106760267401753 0.81609578567215 -0.231275850692274 0.390783736002977 0.955728779254539 Amb&Conserved
"ENSMUSG00000021458" -0.201059545412334 0.51036766298968 0.283237050043437 0.712555473043659 0.900678859711229 Amb&Conserved
"ENSMUSG00000021460" 0.230359831756642 0.0151442117534836 0.135280416239744 0.361046200971551 0.836438124417727 Amb&Conserved
"ENSMUSG00000021466" -0.0931024127935784 0.523621492685752 0.196457744746792 0.461324079592452 0.681568159867141 Amb&Conserved
"ENSMUSG00000021468" 0.0842639740535146 0.592172030259345 0.00624185767111284 0.98412688050641 0.953438227894435 Amb&Conserved
"ENSMUSG00000021470" -1.06105001008641 7.97626258854068e-19 -0.51098649471429 0.422646687717993 0.519437427410606 Amb&Conserved
"ENSMUSG00000021477" -0.257577629914647 0.0230809511667342 0.136007331010095 0.70766908490379 0.35344366580014 Amb&Conserved
"ENSMUSG00000021482" -0.145216494397275 0.39132075937946 -0.0394278145001113 0.946516815956676 0.922204235045192 Amb&Conserved
"ENSMUSG00000021493" -0.201573327373215 0.555497380886662 0.121223340475947 0.882482789314518 0.799482728739972 Amb&Conserved
"ENSMUSG00000021494" -0.193631330197224 0.115409388365471 0.166109788469396 0.778864242861373 0.606332823126875 Amb&Conserved
"ENSMUSG00000021495" 0.0486073549420314 0.819156777617421 0.0711913524325133 0.821342895448251 1 Amb&Conserved
"ENSMUSG00000021500" 0.128670788332046 0.415639818813307 0.101961712126594 0.849220423075385 1 Amb&Conserved
"ENSMUSG00000021501" -0.282685174186633 0.0808785213104171 0.133331020038463 0.835277870774177 0.736465690304862 Amb&Conserved
"ENSMUSG00000021504" 0.056623334730914 0.795363500601211 0.0720530629220166 0.913762171952555 1 Amb&Conserved
"ENSMUSG00000021509" 0.520147792029649 0.000946537576739166 0.133118447038011 0.616759025395365 0.315503035671907 Amb&Conserved
"ENSMUSG00000021519" 0.308908240668342 0.023909736848905 0.194946963555522 0.343064148148279 0.934304047639014 Amb&Conserved
"ENSMUSG00000021520" 0.166974153965744 0.336999397952123 0.0478942906766748 0.616068486346587 0.254847418524688 Amb&Conserved
"ENSMUSG00000021540" -0.16972088868212 0.0692682622199936 -0.0683076028393046 0.839644874074586 0.889963750001604 Amb&Conserved
"ENSMUSG00000021546" 0.0675827015127138 0.411290463033658 -0.434057155573316 0.213386387270245 0.0957110566781221 Amb&Conserved
"ENSMUSG00000021548" 0.143295775339929 0.526786983905621 0.166726551529075 0.538465241899888 1 Amb&Conserved
"ENSMUSG00000021549" -0.0481697969467693 0.745367810332127 0.0747911891730013 0.781228861713679 0.872980882485449 Amb&Conserved
"ENSMUSG00000021550" 0.418788014884479 0.00145548966120961 0.0514029276247438 0.886347971989196 0.229541357784253 Amb&Conserved
"ENSMUSG00000021556" -0.654624689664584 7.53709040642501e-07 -0.409686362002361 0.626997434832021 0.899154250014703 Amb&Conserved
"ENSMUSG00000021559" -0.436393329036801 0.00288081691045941 -0.40699739263191 0.115128635908542 1 Amb&Conserved
"ENSMUSG00000021576" -0.143256959199852 0.475568989496998 -0.373645910188525 0.0063369402523286 0.629586911486947 Amb&Conserved
"ENSMUSG00000021578" 0.153669451183204 0.0754475667966909 0.0889125815052987 0.781760761658739 0.962721337138275 Amb&Conserved
"ENSMUSG00000021583" -0.201181633241955 0.0891309394281001 -0.0784717783604419 0.739806214740418 0.887121543338555 Amb&Conserved
"ENSMUSG00000021585" -0.0936248279830922 0.453414912239911 -0.0827786921427877 0.684241279369727 1 Amb&Conserved
"ENSMUSG00000021589" 0.832146616302264 5.53050393712631e-07 0.303723751306515 0.64181520016558 0.621043195100637 Amb&Conserved
"ENSMUSG00000021592" -0.268009912464854 0.0718217207938388 -1.46770753919697 0.000767954065959262 0.0982831470927441 Amb&Conserved
"ENSMUSG00000021607" 0.173482753188837 0.330567466833509 0.235419305120904 0.190401037075413 0.97822861685205 Amb&Conserved
"ENSMUSG00000021608" -0.70725845592348 1.47949816121962e-05 -0.323935325685702 0.499256666040671 0.781853414344469 Amb&Conserved
"ENSMUSG00000021615" -0.305813408259 0.0671637214948686 -0.174897561165845 0.835277870774177 1 Amb&Conserved
"ENSMUSG00000021621" -0.0175555114849968 0.92879718182238 0.113411774706174 0.755436846678247 0.936967450684854 Amb&Conserved
"ENSMUSG00000021639" 0.345947813276434 0.0216419178028908 0.662444079900938 0.121032600102143 0.807802972540258 Amb&Conserved
"ENSMUSG00000021650" -0.099219041896813 0.2787560289805 0.110572371658319 0.686605146593625 0.68276248787953 Amb&Conserved
"ENSMUSG00000021661" 0.00355429649925885 0.990672971677174 0.409416889032588 0.514071110627721 0.806104462099595 Amb&Conserved
"ENSMUSG00000021668" -0.0973684901746797 0.619067872310494 0.146845459617469 0.806591474529759 0.902423680173424 Amb&Conserved
"ENSMUSG00000021669" 0.0683485852574104 0.591019502733327 0.100479949170823 0.634858845877145 1 Amb&Conserved
"ENSMUSG00000021670" -0.494435998630781 9.41278608807885e-07 -0.139962669915758 0.804572025075739 0.852096886929977 Amb&Conserved
"ENSMUSG00000021671" 0.332048673896248 0.00201897382940869 0.431784992480424 0.276463407406057 0.994601384197521 Amb&Conserved
"ENSMUSG00000021686" 0.0479463275169158 0.739152018057363 0.233700750671157 0.239393765279218 0.824734430674131 Amb&Conserved
"ENSMUSG00000021687" 0.185185464548439 0.330132082559629 0.519913778884833 0.16041476843097 0.760885318321595 Amb&Conserved
"ENSMUSG00000021693" -0.255711961527459 0.0856207461568439 0.14265803759747 0.772129545275541 0.466204222230318 Amb&Conserved
"ENSMUSG00000021701" 0.10016195421697 0.610310954753338 0.302394986832199 0.54569602787024 0.804758985122128 Amb&Conserved
"ENSMUSG00000021703" -0.243825298290495 0.0759717452233242 0.564072444470825 0.20240404272865 0.320373881357233 Amb&Conserved
"ENSMUSG00000021706" -0.120167970449469 0.42222100293673 0.0133408512587464 0.978574888813 0.917502813440274 Amb&Conserved
"ENSMUSG00000021709" -0.0600613224058542 0.68504332256487 0.138157981386251 0.265798625705676 0.385693081713884 Amb&Conserved
"ENSMUSG00000021710" -0.088370507157079 0.4550376820899 0.0804594037247189 0.830632178565043 0.740232990945596 Amb&Conserved
"ENSMUSG00000021712" 0.0432574816598153 0.883734538519541 -0.0948185123785287 0.912553987231519 0.996029996254776 Amb&Conserved
"ENSMUSG00000021716" -0.290157138022608 0.0670953052240362 -0.300513352707249 0.335867442646725 1 Amb&Conserved
"ENSMUSG00000021731" -0.124772400237946 0.500872776255308 -0.405309493315205 0.0297368354687664 0.277061280601769 Amb&Conserved
"ENSMUSG00000021733" -0.174220242813611 0.308841483994468 0.0412155559501077 0.939068921547595 0.850971199920414 Amb&Conserved
"ENSMUSG00000021738" 0.0940077140572598 0.429488281526834 0.370777459803999 0.0939508384911079 0.485349901879513 Amb&Conserved
"ENSMUSG00000021745" 0.00823167812513129 0.955707272623147 -0.00910249405746539 0.977916678732968 1 Amb&Conserved
"ENSMUSG00000021751" -0.775684971619711 0.00568962239626984 -1.06297931310191 0.296897782318553 1 Amb&Conserved
"ENSMUSG00000021752" -0.141544521213405 0.445650010586135 0.107687663956255 0.75998729518713 0.779311156484841 Amb&Conserved
"ENSMUSG00000021754" 0.290561221167639 0.108006720174953 0.0142838885241319 0.97412845171258 0.36246995416977 Amb&Conserved
"ENSMUSG00000021756" -0.150825416664104 0.0808774185858953 -0.0479697150762982 0.623743521484272 0.557797586823915 Amb&Conserved
"ENSMUSG00000021764" -0.236401792981024 0.123360243465442 -0.070388030643949 0.579348852633599 0.324150819442404 Amb&Conserved
"ENSMUSG00000021767" -0.0422064561711116 0.84986028111611 0.202200780959692 0.573701504339236 0.742906939423602 Amb&Conserved
"ENSMUSG00000021770" 0.243791564234785 0.128340614067773 0.0468726517214315 0.880162728700207 0.779311156484841 Amb&Conserved
"ENSMUSG00000021771" 0.206977183708051 0.0357234907386967 -0.0257779175240045 0.929080146799733 0.158643481032996 Amb&Conserved
"ENSMUSG00000021772" 0.166034839696499 0.334986958724291 -0.14799087284216 0.647337009988009 0.513335555851989 Amb&Conserved
"ENSMUSG00000021779" 0.083815245096301 0.35796253449573 -0.119867884712723 0.752964490105247 0.833089474789562 Amb&Conserved
"ENSMUSG00000021782" 0.204484504417978 0.0957070310582292 0.302768727457597 0.613051331944008 1 Amb&Conserved
"ENSMUSG00000021785" -0.155886236051243 0.344776270225 -0.102654416678154 0.765822017436217 1 Amb&Conserved
"ENSMUSG00000021794" -0.0753777146207585 0.659705090099016 -0.0625087526008664 0.668187456708433 1 Amb&Conserved
"ENSMUSG00000021806" -0.782834136234658 1.14997337723425e-07 -0.461816750367435 0.231887049206792 0.712818326024274 Amb&Conserved
"ENSMUSG00000021809" -0.307257514753296 0.00558866772758803 -0.274423632322548 0.522022114427326 1 Amb&Conserved
"ENSMUSG00000021811" -0.229371897526621 0.034634302686286 0.518234796181897 0.219350924521229 0.190705781609502 Amb&Conserved
"ENSMUSG00000021816" -0.189857073277014 0.0750524013774608 0.273569547061751 0.688123919322022 0.557797586823915 Amb&Conserved
"ENSMUSG00000021820" 0.118017686907199 0.322642368640582 0.0210666871581155 0.977916678732968 0.964235504117413 Amb&Conserved
"ENSMUSG00000021824" 0.0842636737895535 0.494390118843505 -0.205351567378764 0.383916839412656 0.445168074393024 Amb&Conserved
"ENSMUSG00000021830" -0.560490934334067 1.26112705099849e-06 -0.316562262689764 0.426380764636162 0.92390491920372 Amb&Conserved
"ENSMUSG00000021831" -0.211519695725668 0.0350793871381031 -0.205193591395754 0.518313051415999 1 Amb&Conserved
"ENSMUSG00000021832" 0.147923299212929 0.188268774639274 -0.090114701915016 0.626748763732137 0.222046422462446 Amb&Conserved
"ENSMUSG00000021868" -0.021992296875887 0.902306420596375 0.0727815372166676 0.689635884525946 0.857572852680978 Amb&Conserved
"ENSMUSG00000021870" -0.0124283030956684 0.955818870125071 -0.0168277182585554 0.951242292364937 1 Amb&Conserved
"ENSMUSG00000021884" -0.102132711572065 0.779536704637376 -0.102472666886694 0.939068921547595 1 Amb&Conserved
"ENSMUSG00000021895" -0.431030140776429 0.000169894526194549 0.0908043019945325 0.809346457542586 0.213804350465311 Amb&Conserved
"ENSMUSG00000021900" 0.228353033149799 0.0361645234126211 0.20719711740537 0.23255919038438 1 Amb&Conserved
"ENSMUSG00000021903" -0.329563329093811 0.129158776941746 0.251631333145227 0.501394092431473 0.0351441034120444 Amb&Conserved
"ENSMUSG00000021904" 0.211012073281086 0.137281408394214 0.284491014529388 0.033122877594713 0.940636972605224 Amb&Conserved
"ENSMUSG00000021905" -0.208057304066187 0.0992734009607246 -0.33377301644566 0.425250895948316 0.989249132172871 Amb&Conserved
"ENSMUSG00000021906" 0.00706677487782533 0.966920001652713 0.142182985469787 0.418542194274402 0.616505094573354 Amb&Conserved
"ENSMUSG00000021910" -0.0521081428028156 0.537509888424415 -0.111327186715189 0.288822329012334 0.77980814077269 Amb&Conserved
"ENSMUSG00000021911" 0.0608617434528311 0.59215350030145 -0.318139584182339 0.327323960431765 0.525367830187775 Amb&Conserved
"ENSMUSG00000021916" 0.483655415751914 3.9287435253046e-05 0.443887346653343 0.0867968191073025 1 Amb&Conserved
"ENSMUSG00000021918" 0.271021055629945 0.00459603523690757 0.14938490855006 0.549030470250529 0.934304047639014 Amb&Conserved
"ENSMUSG00000021928" -0.317785881468287 0.244274074140687 0.0254051254212568 0.991751771437556 0.977519245925569 Amb&Conserved
"ENSMUSG00000021929" 0.0134131532878439 0.932610054439751 0.10307690582892 0.82036747558815 0.952345044375877 Amb&Conserved
"ENSMUSG00000021930" 0.115775071166153 0.357214065278202 0.385222820760245 0.219635860083961 0.674949000761 Amb&Conserved
"ENSMUSG00000021932" -0.0960774886120824 0.771245051180284 0.395260238574781 0.641440219677886 0.994219633352775 Amb&Conserved
"ENSMUSG00000021936" -0.00533706214367404 0.98609720942282 -0.624562950237659 0.497283999404757 0.483643815562616 Amb&Conserved
"ENSMUSG00000021939" 0.110495111399474 0.335563727582378 0.0170397727122241 0.887072805467623 0.31353715915396 Amb&Conserved
"ENSMUSG00000021943" -0.171257139550826 0.819808329324581 0.231947921219078 0.800600738817568 0.911022150448137 Amb&Conserved
"ENSMUSG00000021945" 0.000280645251269388 0.999369790481246 0.292482743597645 0.430609067751964 0.457398932192101 Amb&Conserved
"ENSMUSG00000021951" 0.307757634894984 0.0317496712725588 -0.646091947076004 0.178584777574237 0.156679142218078 Amb&Conserved
"ENSMUSG00000021952" -0.114452926107969 0.399527044662728 -0.00808934099858048 0.991751771437556 0.978452215636668 Amb&Conserved
"ENSMUSG00000021957" -0.191478395897319 0.07279622797562 -0.151752815130502 7.52885379217741e-06 0.35452939952375 Amb&Conserved
"ENSMUSG00000021959" -0.006979075753294 0.971775552124716 0.345497343774134 0.433343648368864 0.441894523974825 Amb&Conserved
"ENSMUSG00000021962" 0.103874886783865 0.334269497816819 0.0353022297553632 0.969483538601861 0.964235504117413 Amb&Conserved
"ENSMUSG00000021972" -0.0928017932099049 0.435558498340176 -0.392801187461959 0.514020047108104 0.798400659301342 Amb&Conserved
"ENSMUSG00000021973" -0.160819592085147 0.104284480908359 0.100758333982398 0.765822017436217 0.621043195100637 Amb&Conserved
"ENSMUSG00000021993" -0.0291044740329806 0.873260821155902 0.0520727770254053 0.913468915867255 1 Amb&Conserved
