"" "log2FoldChange" "padj" "log2FoldChange" "padj" "batpadj" Amb&Conserved
"ENSMUSG00000096971" 1.38608898975933 2.06262737156302e-06 0.944456992570525 0.405471484530664 0.937385197580928 Amb&Conserved
"ENSMUSG00000097121" -0.519807713329918 0.0332283565431626 -1.11918780720311 0.0550638670179049 0.903760803849217 Amb&Conserved
"ENSMUSG00000097162" -0.397877507680008 0.0279672393236812 -0.482973197487883 0.515046848218477 1 Amb&Conserved
"ENSMUSG00000097287" 0.0343088810551722 0.872498468024005 0.403199821080727 0.382454968247086 0.554482443870648 Amb&Conserved
"ENSMUSG00000097290" 0.41608229483456 0.00155040663481666 0.531741635247704 0.21513466139249 1 Amb&Conserved
"ENSMUSG00000097462" -0.66788087974604 0.000121894726211188 -0.638189866007451 0.173652156854925 0.880158198572201 Amb&Conserved
"ENSMUSG00000097589" 0.229785691178584 0.154811197354568 1.07991613242634 0.179858649876502 0.34181394532558 Amb&Conserved
"ENSMUSG00000097944" 0.171694878930991 0.576374779383592 0.341629796212338 0.625069058634079 0.834858070379985 Amb&Conserved
"ENSMUSG00000098066" 0.448824596099318 0.234738377798999 0.0684347183327175 0.950594711124985 0.901568201962539 Amb&Conserved
"ENSMUSG00000098098" -0.35498235479577 0.0368050873125854 0.175862445784475 0.810348702490809 0.636699111914933 Amb&Conserved
"ENSMUSG00000098112" -0.254922474977776 0.555076380364094 0.413129894599976 0.773791080933704 0.921698701341241 Amb&Conserved
"ENSMUSG00000098470" 0.25102220072005 0.682424093096342 -0.238842745239784 0.909849632553405 1 Amb&Conserved
"ENSMUSG00000098557" 0.334331512305338 0.069174667722562 0.0653970522949254 0.735298742140798 0.142332405988879 Amb&Conserved
"ENSMUSG00000099083" 0.0843192952838931 0.570149802999212 -0.122362167413037 0.782553049491553 0.799391803645594 Amb&Conserved
"ENSMUSG00000099843" 0.263461759759662 0.176965322295624 0.184481472931532 0.722328812934253 1 Amb&Conserved
"ENSMUSG00000099966" 0.460032156522988 0.00193248458978794 0.513975507262639 0.102404221947591 0.956002863246144 Amb&Conserved
"ENSMUSG00000100075" -0.719392787558519 0.084324910878541 -0.705516048660657 0.224555559445948 0.953996610974299 Amb&Conserved
"ENSMUSG00000101493" 0.231629077772949 0.426343273743662 0.606674238485585 0.243601160195453 0.780284567518172 Amb&Conserved
"ENSMUSG00000101970" -0.0447828266905217 0.863610758266279 0.193495196475436 0.689166859194892 0.905074155368334 Amb&Conserved
"ENSMUSG00000102602" -0.291823481782701 0.336826371531282 0.32269313358654 0.494055599801132 0.367586161990176 Amb&Conserved
"ENSMUSG00000102644" 0.0256841445494964 0.88837354566847 -0.636382080466081 0.16073209821841 0.3647418279122 Amb&Conserved
"ENSMUSG00000102758" 0.303007189136614 0.703008679542938 -1.0051803253799 0.382409488489605 0.899419529808692 Amb&Conserved
"ENSMUSG00000102982" 0.277514142781943 0.524785353594354 -0.282043664501075 0.824745137059904 1 Amb&Conserved
"ENSMUSG00000103711" -1.25444355326345 0.0131571891894997 -1.97876759985611 0.0826629367632603 0.836096851082796 Amb&Conserved
"ENSMUSG00000104399" 0.0875197884679173 0.79112379950628 -0.0350387020934727 0.972425694758462 1 Amb&Conserved
"ENSMUSG00000104443" 0.0109868021117804 0.986749066654346 0.732150433205497 0.419775765426832 0.942513615597464 Amb&Conserved
"ENSMUSG00000104960" 0.552626200548905 0.0965918224253233 0.278934493524845 0.524042249444983 0.843320675775022 Amb&Conserved
"ENSMUSG00000105272" 0.026871077941155 0.942477722110694 -0.0915614819668699 0.933814398181332 1 Amb&Conserved
"ENSMUSG00000105504" 0.447364911051189 0.0969522083783877 0.757274399079248 0.0876356161819448 0.67899797115973 Amb&Conserved
"ENSMUSG00000105802" -0.655905756562925 1.53577194352166e-05 -0.172178525593296 0.76797281931029 0.563771391382116 Amb&Conserved
"ENSMUSG00000105881" 0.0450095547231148 0.893429999444301 -0.0779687628597227 0.925125676792281 1 Amb&Conserved
"ENSMUSG00000106019" -0.642526593781467 1.0965507192817e-05 -0.411137219757519 0.570660146796321 0.700294970440099 Amb&Conserved
"ENSMUSG00000106073" 0.145519080487374 0.76058254657628 0.368650898968112 0.690496705872736 0.754042385156078 Amb&Conserved
"ENSMUSG00000106087" -0.590673128921414 0.023955692682115 0.131317521404059 0.865238298840729 0.416026539217791 Amb&Conserved
"ENSMUSG00000107002" -0.208512121773012 0.210227313678972 -0.27606634371349 0.119017022711201 1 Amb&Conserved
"ENSMUSG00000107096" 0.0422856373575514 0.850672830778535 0.178138963919749 0.787130142400638 0.881293716210615 Amb&Conserved
"ENSMUSG00000107331" -0.28654065133745 0.213395843004976 -0.160378931537544 0.831469544257425 0.962051348253835 Amb&Conserved
"ENSMUSG00000107655" -0.317570199986973 0.129071186904874 -0.413699160261556 0.434924213124289 1 Amb&Conserved
"ENSMUSG00000107997" 0.602407978659756 0.125252096383543 0.0787678823379683 0.950851055880958 1 Amb&Conserved
"ENSMUSG00000108414" -0.160072843874918 0.484792566891701 -0.200573698181745 0.816673624172577 0.990835126096721 Amb&Conserved
"ENSMUSG00000108763" 1.15201734536076 0.00260644065708463 -0.825427680116186 0.334395816101152 0.247160757977311 Amb&Conserved
"ENSMUSG00000109108" -0.0479659671158733 0.879859602899752 0.828241174081902 0.121308154271538 0.260953527650282 Amb&Conserved
"ENSMUSG00000109179" 0.433820350110756 0.100605263551121 -0.34561306920383 0.697075444114151 0.590506554435621 Amb&Conserved
"ENSMUSG00000109336" 0.170920159878325 0.168463972295701 -0.237658713990497 0.63208203301509 0.431180871257919 Amb&Conserved
"ENSMUSG00000110185" 0.00527931248768861 0.976640846371732 -0.237490389468097 0.70196658515502 0.864359212485085 Amb&Conserved
"ENSMUSG00000110206" -0.298974968079093 0.0981673481182114 -0.62114146414271 0.129409207501187 0.82863778324781 Amb&Conserved
"ENSMUSG00000110344" 1.16741900475256 3.0598758846761e-07 0.369875099971817 0.409745727352323 0.319279219465474 Amb&Conserved
"ENSMUSG00000110613" 0.396371406270791 0.00133641906255237 0.578067405943857 0.0598815268840477 0.749868568681257 Amb&Conserved
"ENSMUSG00000111080" -0.208328547945579 0.188141430290593 -0.0914028580181646 0.912816568671212 0.921831570836897 Amb&Conserved
"ENSMUSG00000112794" 0.0463745884674232 0.948055510461678 0.510636012549816 0.611493938519259 0.804924010384257 Amb&Conserved
"ENSMUSG00000113585" 0.0894132430474228 0.684479993801066 0.0108406475782693 0.990813530885785 1 Amb&Conserved
"ENSMUSG00000114665" -0.343164144413934 0.0948040405366678 -1.03450961243966 0.118903089709228 0.599354813698155 Amb&Conserved
"ENSMUSG00000114995" 0.307526495995552 0.0935430210687169 1.24630739711454 0.00680153123747476 0.291264573392077 Amb&Conserved
"ENSMUSG00000115100" 0.204276549512561 0.587964877784043 -0.804860148294129 0.400079273971173 0.624684028999307 Amb&Conserved
"ENSMUSG00000115388" 0.180327113494201 0.662681624356204 -0.86675744270248 0.246091923331619 0.417005185749321 Amb&Conserved
"ENSMUSG00000116564" 0.236627725075381 0.148704489855793 0.140506643152263 0.848758301908987 1 Amb&Conserved
"ENSMUSG00000117406" 0.429937651736298 0.15701360970888 0.214657948085879 0.889181024122871 0.872328260712241 Amb&Conserved
"ENSMUSG00000117814" -0.917019445054519 4.93161888549821e-17 -0.82430019098046 0.213799722482171 0.891338891749344 Amb&Conserved
"ENSMUSG00000117964" -0.39423491427183 0.305602790067398 -0.855989044464535 0.0842424847184131 0.669626458933058 Amb&Conserved
"ENSMUSG00000000420" -0.304186098459231 4.62403408571392e-06 -0.320651140265396 0.0149769362330748 0.872328260712241 CIS_ONLY
"ENSMUSG00000001211" -0.19364943557714 0.0139958202318375 -0.159314453590099 0.00925631644127905 0.153395883679704 CIS_ONLY
"ENSMUSG00000001348" 1.01632957463572 8.41343244410423e-15 0.892370547145822 1.10020865116051e-08 0.780284567518172 CIS_ONLY
"ENSMUSG00000001569" 0.672895891073407 4.15294798171974e-15 0.572818990655517 0.000358508147710119 0.936501558908812 CIS_ONLY
"ENSMUSG00000001663" 1.28750785080882 1.31130837931604e-14 1.32746999604886 8.63544644113347e-34 0.872328260712241 CIS_ONLY
"ENSMUSG00000001700" -0.356684148949372 0.0199453524138065 -0.664490335549362 9.03277331734526e-05 0.674650502624277 CIS_ONLY
"ENSMUSG00000001786" -1.09920447686514 7.36859366172028e-17 -1.18507732371855 0.00726342888919639 1 CIS_ONLY
"ENSMUSG00000001802" 0.701449147391112 7.5886789224971e-06 0.868569210990635 1.65553549859795e-05 0.628579816500234 CIS_ONLY
"ENSMUSG00000001983" 0.435786528403398 4.4591015553824e-08 0.533232399415308 0.0111468025231859 0.712701701279601 CIS_ONLY
"ENSMUSG00000001999" -0.583742648829712 0.00276499569842182 -0.406404643310784 0.0123657686903804 0.534978262801896 CIS_ONLY
"ENSMUSG00000002032" -0.856394554798961 1.67854573649363e-05 -0.997171633990258 0.00137893691170966 0.994327673383465 CIS_ONLY
"ENSMUSG00000002365" 0.345001650357806 0.000151300354299787 0.259912960582902 0.0104134087422126 1 CIS_ONLY
"ENSMUSG00000002846" -0.46719540500763 4.40857446722895e-06 -0.489084577576665 1.35203403239324e-05 1 CIS_ONLY
"ENSMUSG00000003378" 1.04589515380907 3.81512316817396e-07 0.688208946662988 0.0404287987176608 0.628432852507412 CIS_ONLY
"ENSMUSG00000003617" 0.549157238759937 0.00393746166620133 0.667794450714617 0.00144742779779228 0.76229723526771 CIS_ONLY
"ENSMUSG00000003721" -0.324716395902883 0.00352766413567439 -0.303015831648647 0.0451136600237319 0.945863990230737 CIS_ONLY
"ENSMUSG00000003949" -0.957287546176613 2.19628755001794e-06 -0.723631672119227 0.0302700573310714 0.315959765922984 CIS_ONLY
"ENSMUSG00000003955" 0.731392192595416 2.04253972004947e-07 0.815040065280025 7.91301779746178e-11 0.819317822239997 CIS_ONLY
"ENSMUSG00000004085" -0.23350499346224 0.00511719832741194 -0.520889151252145 0.0200959745313195 0.44455678408113 CIS_ONLY
"ENSMUSG00000004233" -0.373145045269381 0.000252676734472625 -0.463357520323709 0.0484687783401367 0.967955127549806 CIS_ONLY
"ENSMUSG00000004637" 1.03600900090168 1.41049280441645e-19 0.881835986920675 1.45171174832664e-06 0.910607534515931 CIS_ONLY
"ENSMUSG00000005107" -0.89631296827388 8.18460249621422e-08 -0.688788453873031 0.00854018507498477 0.832797651664775 CIS_ONLY
"ENSMUSG00000005417" -0.298369833028133 0.000169138605066122 -0.212352901186401 0.0466466187149403 0.322555690037755 CIS_ONLY
"ENSMUSG00000005951" -0.48633646311673 7.59442989615738e-05 -0.577405989988128 0.000119484985091483 1 CIS_ONLY
"ENSMUSG00000006205" -1.17397172570576 2.14018880389003e-18 -0.68611795311048 0.00453260813386463 0.069496332098967 CIS_ONLY
"ENSMUSG00000006362" 0.409457042007734 0.00702248585836203 0.518463635795993 0.0115343879255735 0.742309161678123 CIS_ONLY
"ENSMUSG00000006611" -0.959968456836841 6.7153051900576e-15 -0.991739233454698 0.000353286088234244 1 CIS_ONLY
"ENSMUSG00000006715" 0.751464087764871 7.26809652009097e-11 0.931895270640455 0.000280069709972569 0.799391803645594 CIS_ONLY
"ENSMUSG00000006941" 0.438743899174931 0.00118425267452445 0.464530618103312 0.00611268875134528 0.899419529808692 CIS_ONLY
"ENSMUSG00000008734" 0.517033435497498 1.29359770488375e-09 0.274376559851155 0.0141190336257628 0.1580294631849 CIS_ONLY
"ENSMUSG00000009376" -2.18805243761049 2.44709962686855e-26 -1.38833576885821 8.37320054277024e-08 0.164450995333712 CIS_ONLY
"ENSMUSG00000010911" 0.638859701583647 6.05002828596637e-06 0.64184581724948 1.90288573827955e-06 0.93793948084873 CIS_ONLY
"ENSMUSG00000012428" 1.65915245626543 1.80623196268039e-41 1.54806708505574 7.06430824259084e-113 0.801413741714144 CIS_ONLY
"ENSMUSG00000014075" -1.42792345481596 2.51071459371931e-11 -1.48411153049305 0.00384622949771176 1 CIS_ONLY
"ENSMUSG00000014077" -0.197217716190004 0.00282485732587695 -0.259821709556652 0.0394149452899148 0.980771645173644 CIS_ONLY
"ENSMUSG00000014177" -0.473966967260315 1.64457700525813e-06 -0.615040057869957 0.000114872095979484 0.948634201072581 CIS_ONLY
"ENSMUSG00000014444" -0.70192813400898 1.02410297761792e-11 -0.947366763546007 1.42300900167535e-12 0.228197514678716 CIS_ONLY
"ENSMUSG00000014748" -0.577243499560688 2.0274328534314e-27 -0.5481008107336 0.00785213879931867 0.872328260712241 CIS_ONLY
"ENSMUSG00000015016" -0.851032420509581 1.15444160084796e-26 -0.699932750616555 2.27973792507517e-27 0.0758981562985274 CIS_ONLY
"ENSMUSG00000015165" 0.311459198608766 1.5704525764259e-07 0.321113419982104 0.035078169287457 0.914298952947601 CIS_ONLY
"ENSMUSG00000015889" 0.245259078038196 0.0189567007082233 0.838377838251729 0.0170240910048417 0.163015485104369 CIS_ONLY
"ENSMUSG00000016520" 0.638533700017443 1.08381364518174e-08 0.445724284515548 0.00615975155246204 0.84885082694724 CIS_ONLY
"ENSMUSG00000017679" -0.341799850133789 0.0070666391332708 -0.549763745089501 0.0155339369661293 0.836096851082796 CIS_ONLY
"ENSMUSG00000017707" -0.444793352676829 3.04638562963057e-07 -0.525579651865498 2.67538331522356e-24 0.887446924566048 CIS_ONLY
"ENSMUSG00000018042" -0.478273623237352 2.84410476305642e-06 -0.457145771287534 1.25516787997577e-07 0.701670023818428 CIS_ONLY
"ENSMUSG00000018160" -0.326094991292893 0.000174331339499442 -0.489729643367853 0.0307578032490081 0.790288651680656 CIS_ONLY
"ENSMUSG00000018821" -0.8559349115487 0.000525204785775518 -0.755062375287621 0.0319386134878646 0.914298952947601 CIS_ONLY
"ENSMUSG00000018846" 0.68199532444466 4.95194656572674e-05 0.638664599886664 1.02204318518328e-31 1 CIS_ONLY
"ENSMUSG00000019579" -0.488627538275993 0.00018580009926716 -0.314451443111221 0.0149744105392521 0.695528087202912 CIS_ONLY
"ENSMUSG00000019864" 0.206792330762799 0.0128296627451623 0.359796966957866 0.00419842925849279 0.211475769594505 CIS_ONLY
"ENSMUSG00000019873" 0.537428504652111 2.42193170392309e-10 0.438057493524082 5.02160296139491e-07 0.886053732561839 CIS_ONLY
"ENSMUSG00000019889" -0.390923598287083 0.00346206846189664 -0.672373622907773 0.0133225184964809 0.712701701279601 CIS_ONLY
"ENSMUSG00000019897" 0.247736452432884 0.0324115141271096 0.509347338455053 0.0206985944764792 0.555554106102694 CIS_ONLY
"ENSMUSG00000019948" 0.926019835663031 2.8403289766426e-12 0.955795147889161 0.0160260631004874 1 CIS_ONLY
"ENSMUSG00000020057" 1.65847233156802 1.29985694949851e-31 1.19238714722462 2.58873804954528e-14 0.215831006719014 CIS_ONLY
"ENSMUSG00000020085" -0.532252609181514 1.10615746294144e-11 -0.415903994405374 0.000644227052457225 0.163059175392297 CIS_ONLY
"ENSMUSG00000020102" 1.07553404450923 8.56036481012533e-07 1.14858829713626 3.67507352266451e-08 0.801413741714144 CIS_ONLY
"ENSMUSG00000020111" -0.265471130128567 0.000584905965333521 -0.371457386286559 0.00134347407747516 0.890761945829992 CIS_ONLY
"ENSMUSG00000020262" 0.339171943315446 0.00133949292477549 0.640153619479718 0.000736310791975372 0.314926472080257 CIS_ONLY
"ENSMUSG00000020326" 0.337027271062676 7.28601095485909e-05 0.205886374456054 0.000736310791975372 0.515577963153407 CIS_ONLY
"ENSMUSG00000020340" 3.25130785736149 9.24981725003193e-52 3.4850250765174 3.33292800164128e-08 0.972588740176878 CIS_ONLY
"ENSMUSG00000020430" 0.331509665210417 0.000134487294075365 0.449086215596352 0.0192001501725203 0.787472606765672 CIS_ONLY
"ENSMUSG00000020564" -0.414030104313351 0.000733921265270011 -0.8448491483414 0.00127472656206073 0.437238748459206 CIS_ONLY
"ENSMUSG00000020612" -0.320303543090673 2.19149912042438e-07 -0.257432131314615 0.000662731676785662 0.3647418279122 CIS_ONLY
"ENSMUSG00000020614" -1.15145600334832 1.60350922711938e-06 -0.962100129421936 0.00376933107261951 0.822334690861363 CIS_ONLY
"ENSMUSG00000020695" -1.14889498909846 2.67057927795652e-07 -0.784819006471963 0.0391903931253199 0.678426778407391 CIS_ONLY
"ENSMUSG00000020706" -0.575024145055246 5.21596998498786e-12 -0.502112359555724 0.000885941540995514 0.695965644966614 CIS_ONLY
"ENSMUSG00000020712" -2.07968684106299 4.15294798171974e-15 -1.45513085464603 0.00925631644127905 0.834858070379985 CIS_ONLY
"ENSMUSG00000020955" 0.490748122742092 0.000464782886254428 0.72032833872265 0.027318530710851 0.808092699314443 CIS_ONLY
"ENSMUSG00000021091" 2.72357676736902 9.34225554666695e-22 1.78164747717454 9.7634947083388e-05 0.558314166991853 CIS_ONLY
"ENSMUSG00000021097" 1.96423024345267 4.0635318788225e-21 2.30838026508675 4.14122317997473e-10 0.73868396673932 CIS_ONLY
"ENSMUSG00000021192" -0.43016627061846 1.02758921166918e-08 -0.426132149010871 0.000325451719464719 0.970852517422597 CIS_ONLY
"ENSMUSG00000021223" -1.06032013973924 0.000123425111512944 -1.71466313024364 0.000167255547972447 0.465363767190753 CIS_ONLY
"ENSMUSG00000021236" -0.673957437172748 2.699408375461e-17 -0.71485934612319 6.59568654414449e-38 1 CIS_ONLY
"ENSMUSG00000021585" -0.176919590590676 0.0397043503331482 -0.273371272224433 0.0451136600237319 0.963540432589435 CIS_ONLY
"ENSMUSG00000021591" -1.08495586202055 1.67024313930488e-15 -1.12411644716821 6.67842200196038e-07 1 CIS_ONLY
"ENSMUSG00000021611" -4.24166807244382 5.41356733760894e-11 -3.09810666086114 0.00545631088200125 0.834388104242237 CIS_ONLY
"ENSMUSG00000021646" -0.54072830746604 8.8925048825244e-12 -0.445425548057842 6.35901085138054e-08 0.349166821743593 CIS_ONLY
"ENSMUSG00000021704" 0.646799110971643 9.2227059762616e-21 0.543097605230919 5.22383466699734e-05 0.93793948084873 CIS_ONLY
"ENSMUSG00000021760" -1.24500289235562 3.59771153169641e-25 -0.770989079531009 0.000129657004543294 0.0778661166752908 CIS_ONLY
"ENSMUSG00000021764" -0.311348746951012 0.0285485990548437 -0.189401585072974 0.00504459960978037 0.168055764499742 CIS_ONLY
"ENSMUSG00000021922" 3.50422700153113 1.18634089415407e-08 2.16222053992029 0.0413714299457285 0.700282776223103 CIS_ONLY
"ENSMUSG00000022013" 0.378111691076551 0.00459298375882967 0.210785401082317 0.00194278535008252 0.242536469415394 CIS_ONLY
"ENSMUSG00000022043" 0.639132611081655 0.000198372155559618 0.960195239506026 1.63763136275895e-05 0.438158817947687 CIS_ONLY
"ENSMUSG00000022108" 0.308611346621682 5.71373621349976e-05 0.273942483166294 7.85558484468692e-13 0.880648275088895 CIS_ONLY
"ENSMUSG00000022125" 0.436478208309581 1.03090194576794e-05 0.545728396637741 0.00263630039763292 0.811503722860392 CIS_ONLY
"ENSMUSG00000022204" 0.312269661858521 0.0387071413170989 0.411690770562829 0.0206392869736869 0.837761604512699 CIS_ONLY
"ENSMUSG00000022237" 4.63612352749341 6.38804880024995e-41 4.43483855867736 8.93334972014624e-37 0.932883242078285 CIS_ONLY
"ENSMUSG00000022305" -0.953801447818572 1.25750778583634e-15 -0.994424646464959 0.0107393919193706 1 CIS_ONLY
"ENSMUSG00000022324" -0.65639457169311 0.00583265381692535 -1.23097960674829 0.000408519463459492 0.456744917747402 CIS_ONLY
"ENSMUSG00000022383" 0.461299037317081 0.0201577178467941 0.261129008356938 0.00377560194158169 0.246398057325254 CIS_ONLY
"ENSMUSG00000022390" -0.224079105937753 0.00473080619482685 -0.340138341957135 0.0226687546546186 0.875646755025132 CIS_ONLY
"ENSMUSG00000022415" 1.60044500625344 1.29912578458235e-46 1.45009388585266 1.10258490127818e-12 0.880846483107194 CIS_ONLY
"ENSMUSG00000022540" 0.393118818449706 0.0179956146947074 0.826918935957576 0.0226750665151554 0.44455678408113 CIS_ONLY
"ENSMUSG00000022562" -0.574521311271983 1.32385835424018e-06 -0.549324822854987 2.57333497758746e-20 0.524675513226875 CIS_ONLY
"ENSMUSG00000022621" 0.513493838026817 0.00477936044836168 1.75564470620834 0.00119400097757259 0.233979391834029 CIS_ONLY
"ENSMUSG00000022665" 0.996152615809802 2.51909462695831e-05 0.643998328172956 0.0107162551459534 0.463527161122388 CIS_ONLY
"ENSMUSG00000022679" -0.961089581397677 0.00261928600272904 -1.19627340633185 0.0185004235282895 0.973955536179151 CIS_ONLY
"ENSMUSG00000022750" -1.04005374889382 6.70081464213285e-10 -0.750266319444742 0.00255613536051703 0.501636491127461 CIS_ONLY
"ENSMUSG00000022817" -0.419647931896855 4.7089794682566e-05 -0.667588572652496 7.23997918829522e-12 0.335959439767196 CIS_ONLY
"ENSMUSG00000022827" -0.693198027493732 5.47270000083671e-09 -0.937507533936774 0.0182527343801019 1 CIS_ONLY
"ENSMUSG00000022885" -0.345614348099373 0.00229803249496976 -0.74529361471119 0.00742506704807164 0.590506554435621 CIS_ONLY
"ENSMUSG00000022889" 0.454321641645418 0.000308006357067424 0.433709213692715 1.47393027580657e-11 0.937920075722112 CIS_ONLY
"ENSMUSG00000022969" -0.287335947565968 0.00320877953620775 -0.796180640844496 0.000317788064990887 0.242351698595905 CIS_ONLY
"ENSMUSG00000023030" -0.292701280748016 0.0218051030665023 -0.56559144678557 7.2340431806384e-05 0.392198424528582 CIS_ONLY
"ENSMUSG00000023031" 2.55733253476156 3.78434387722207e-10 1.27320272242583 0.0048142020274659 0.821351725562041 CIS_ONLY
"ENSMUSG00000023176" 0.694369073761901 2.51655137991809e-19 1.01162215586984 1.03312763318891e-06 0.275257128344874 CIS_ONLY
"ENSMUSG00000023249" -0.254341603172278 0.0111771295197914 -0.369221699640825 2.52766464998214e-05 0.880627853704164 CIS_ONLY
"ENSMUSG00000023571" -1.14365401182755 7.38454586522064e-11 -1.07814260983089 1.4431810856484e-12 0.780756619644413 CIS_ONLY
"ENSMUSG00000023828" 0.445330794658365 1.34376621069819e-07 0.751398837588735 0.0133225184964809 0.268755643545096 CIS_ONLY
"ENSMUSG00000023913" -0.467609223708033 1.96215165328249e-07 -0.593485026895675 2.22773871555361e-05 0.881018513827844 CIS_ONLY
"ENSMUSG00000023921" -0.671108888382992 5.81837218123304e-19 -0.632946730779557 1.7661430908586e-25 0.434467270694829 CIS_ONLY
"ENSMUSG00000023960" -0.552880947616724 0.00018650333796397 -0.84563612414375 4.90921205911173e-05 0.578280650126611 CIS_ONLY
"ENSMUSG00000023961" -0.543535235800842 5.0974021030091e-05 -0.620223373811388 1.17284267224561e-05 1 CIS_ONLY
"ENSMUSG00000023977" -0.279372601756516 0.000252676734472625 -0.753351442043766 0.0174638946031218 0.221512282801737 CIS_ONLY
"ENSMUSG00000024006" -0.367626665474094 1.68404178826187e-06 -0.386168174611228 1.02827898634927e-05 0.943465336948638 CIS_ONLY
"ENSMUSG00000024026" 0.864975568948649 1.88140563000808e-29 0.654932749188353 1.71016380889678e-07 0.463527161122388 CIS_ONLY
"ENSMUSG00000024037" -0.379499470030654 0.00405946718259479 -0.475320180729997 0.0133225184964809 0.927466915908679 CIS_ONLY
"ENSMUSG00000024063" 0.411174755008404 0.0245815496959159 0.817134732886655 0.00113574743618045 0.234083601961714 CIS_ONLY
"ENSMUSG00000024065" 0.588342779334665 9.10906862071405e-05 0.58703025535086 0.00482494028022575 0.928634234755538 CIS_ONLY
"ENSMUSG00000024135" -0.442419972922081 6.47442392184017e-05 -0.708424284043892 0.00279885055331346 0.834858070379985 CIS_ONLY
"ENSMUSG00000024197" -0.391605007975895 7.4164878557328e-05 -0.30888999618327 0.0179776733980662 0.464373630176489 CIS_ONLY
"ENSMUSG00000024213" -0.266153766746537 0.00392727172948013 -0.586957149416936 0.00247021771280417 0.357263272521526 CIS_ONLY
"ENSMUSG00000024413" 0.539937984887866 4.43506614966945e-07 0.402126943369493 0.00307950819790715 0.878026771578252 CIS_ONLY
"ENSMUSG00000024457" -0.350611584311465 0.00198488822764619 -0.335112889341578 0.0398671794815418 0.913385070705857 CIS_ONLY
"ENSMUSG00000024479" -1.88356762897821 2.61564743888774e-13 -2.38826481479974 8.50609619036811e-11 0.564873102109399 CIS_ONLY
"ENSMUSG00000024528" 1.00386937287941 1.24842390103685e-15 1.03524508859154 1.7038405346582e-05 0.972827633543924 CIS_ONLY
"ENSMUSG00000024529" 0.96752779192371 2.20357748473952e-13 0.663594074043026 1.9762395101817e-06 0.127353082015793 CIS_ONLY
"ENSMUSG00000024537" 0.463108510589433 0.00155040663481666 0.838885560050956 0.00567933269607125 0.611912148080473 CIS_ONLY
"ENSMUSG00000024597" -0.251626828302989 0.0348071982913441 -0.30622424265467 0.0299813226432463 0.956002863246144 CIS_ONLY
"ENSMUSG00000024601" -0.209267891860518 0.00490758561579007 -0.201953337661454 0.0154877978080123 0.837437527652644 CIS_ONLY
"ENSMUSG00000024646" 0.589939670330851 0.000532891655455549 1.67693820681638 0.0239514001315076 0.617520189243468 CIS_ONLY
"ENSMUSG00000024725" -0.264917884938852 0.00904247410126853 -0.380098934376759 0.0221786758436153 0.905666980053319 CIS_ONLY
"ENSMUSG00000024754" 0.644237309394978 2.54187566592918e-10 0.996612037559171 0.000103643359566719 0.572448135241736 CIS_ONLY
"ENSMUSG00000024778" 1.11778920118836 7.31083741949382e-12 1.71355657088768 0.000474088022136317 0.527576533892386 CIS_ONLY
"ENSMUSG00000024780" -0.247968443088166 0.0101388189880817 -0.657478013144458 0.00741027098433587 0.128364518296731 CIS_ONLY
"ENSMUSG00000024785" -0.727323356516817 3.24041693922538e-06 -0.521041185299657 0.0010929017412832 0.677100567282101 CIS_ONLY
"ENSMUSG00000024787" 0.377745333414332 0.00189108540147714 0.868785010652373 0.00864676245741689 0.252630506496882 CIS_ONLY
"ENSMUSG00000024811" -0.397185245734947 1.03191445904837e-07 -0.495042520228053 1.73466565881872e-07 0.735533774689787 CIS_ONLY
"ENSMUSG00000024887" -0.904857022890586 1.72146123764552e-20 -0.455016761705235 0.0221567149907502 0.0677919577894516 CIS_ONLY
"ENSMUSG00000024978" -0.226551317297296 0.0361626220152785 -0.292838258813181 5.71289534904564e-11 0.968259340077664 CIS_ONLY
"ENSMUSG00000024983" -0.193949887577172 0.0355308445697867 -0.560931610799785 0.00618439560953813 0.417005185749321 CIS_ONLY
"ENSMUSG00000024990" 3.74253185682813 1.0142973242134e-155 3.51022133965772 0 0.463112177710498 CIS_ONLY
"ENSMUSG00000025010" -1.02194898013185 1.87258992745583e-16 -0.929388275334101 0.0239514001315076 1 CIS_ONLY
"ENSMUSG00000025026" -0.394212633839037 9.65832846089599e-07 -0.577359356683633 1.72174969753032e-05 0.57726207832994 CIS_ONLY
"ENSMUSG00000025085" -0.268688421946771 0.0040088194535148 -0.453189644192792 2.3732503649938e-11 0.137133804000325 CIS_ONLY
"ENSMUSG00000025137" -0.556827014419773 1.87657370531062e-05 -0.589508134697684 1.01425931529937e-22 0.980355988524164 CIS_ONLY
"ENSMUSG00000025159" -0.246289439252428 0.00510750616800114 -0.786240793914378 0.0310712730089719 0.349166821743593 CIS_ONLY
"ENSMUSG00000025178" -0.424196890972577 1.30847052810456e-08 -0.394050504966514 0.000115908402260932 0.900666407015158 CIS_ONLY
"ENSMUSG00000025403" 0.875394105053912 3.72521293849228e-15 0.500908410131511 0.012141343184412 0.556141597307222 CIS_ONLY
"ENSMUSG00000025423" 0.579188360291475 7.21045068695964e-11 0.957235127131331 0.00216420221286676 0.454200853292006 CIS_ONLY
"ENSMUSG00000025505" 0.573934729024749 5.11340724108433e-07 0.475068947484805 0.0410064243493543 1 CIS_ONLY
"ENSMUSG00000025545" 0.345944092835088 7.83956474990605e-05 0.298784057829409 0.000386974273880221 1 CIS_ONLY
